2.581606,5.066284
2.625754,5.010445
2.594378,5.027846
2.622424,5.060524
2.614756,5.023011
2.622932,5.022445
2.589391,4.998424
2.608675,5.034061
2.600022,5.033421
2.638321,4.986184
2.633199,4.994427
2.596519,5.02375
2.597082,5.04705
2.616811,5.041425
2.605053,5.049854
2.62652,5.028001
2.62131,5.038538
2.59627,5.048048
2.602423,5.076264
2.586861,5.054136
2.5903,5.061704
2.592606,5.049201
2.601814,5.083052
2.608909,5.037629
2.606575,5.061889
2.597159,5.07742
2.609473,5.034436
2.603091,5.040154
2.593918,5.039497
2.59755,5.060555
2.604055,5.043108
2.601018,5.061229
2.597159,5.058921
2.604118,5.055954
2.600497,5.082375
2.599218,5.039321
2.60514,5.050683
2.602485,5.098628
2.601814,5.088355
2.608136,5.032905
2.611971,5.032669
2.611434,5.045844
2.608099,5.04754
2.599912,5.039001
2.60862,5.037006
2.60301,5.066843
2.596066,5.070765
2.600292,5.044585
2.612232,5.037006
2.60453,5.08156
2.594016,5.04705
2.61115,5.026799
2.627302,5.051455
2.586661,5.041792
2.609446,5.008729
2.60149,5.002287
2.587195,5.052312
2.601814,4.993594
2.596994,5.019981
2.592407,5.077543
2.588408,5.054603
2.610576,4.994184
2.586443,5.06479
2.615272,5.057252
2.619653,5.032098
2.585587,5.033914
2.619243,5.002902
2.572289,5.062222
2.59564,5.031115
2.587284,5.058725
2.596879,5.030795
2.623434,5.009023
2.601806,5.01135
2.605146,5.051835
2.615737,5.025941
2.611702,5.041112
2.654928,5.002702
2.597788,5.046895
2.613758,5.04754
2.643538,5.016522
2.635604,5.005999
2.596553,5.106686
2.594557,5.02324
2.60074,5.009288
2.586962,5.030622
2.609187,5.039321
2.608519,5.032057
2.625472,5.01631
2.601278,5.019773
2.596179,5.02324
2.605001,5.027648
2.409191,5.145423
2.606923,5.008431
2.609141,5.000278
2.595364,5.021451
2.602014,5.004903
2.621837,5.028001
2.617647,4.992425
2.597932,5.036047
2.602485,5.040476
2.578173,5.011968
2.619289,5.04615
2.620381,5.010188
2.609187,5.015685
2.587479,5.054257
2.586834,5.038829
2.599027,5.052986
2.592339,5.08433
2.570891,5.048721
2.571854,5.058096
2.574839,5.055828
2.572187,5.066352
2.608575,5.041112
2.607292,5.000871
2.593851,5.046237
2.592867,5.013274
2.604406,4.997663
2.603533,5.008982
2.595044,5.026045
2.643986,5.014801
2.601361,5.002593
2.618279,4.953031
2.602349,5.025022
2.620577,5.006089
2.592375,5.054801
2.601814,5.014529
2.589769,5.040646
2.574471,5.050214
2.597574,4.996131
2.617228,5.089679
2.604006,5.034061
2.571327,5.063356
2.611671,5.053133
2.619359,5.044371
2.626491,5.020398
2.616701,5.028872
2.615248,5.037629
2.585474,5.061704
2.595044,5.049681
2.616285,5.037629
2.595555,5.052312
2.59181,5.079039
2.596803,5.053318
2.575602,5.047229
2.594491,5.053799
2.586493,5.063296
2.603575,5.07064
2.579925,5.106353
2.602423,5.063046
2.573568,5.061447
2.599544,5.084678
2.597988,5.055621
2.585153,5.077193
2.589238,5.088125
2.618942,5.008714
2.585856,5.066284
2.608519,5.003194
2.57492,5.043832
2.595819,5.043936
2.554367,5.079895
2.565375,5.041623
2.588792,5.057106
2.560927,5.068629
2.572488,5.056184
2.573681,5.062583
2.58638,5.050484
2.586834,5.03358
2.584802,5.024239
2.593239,5.037199
2.603414,5.085702
2.594558,5.095715
2.582921,5.098777
2.58533,5.063648
2.594441,5.076396
2.601959,5.040476
2.592168,5.060894
2.598547,5.09908
2.590436,5.048196
2.602489,5.075766
2.577455,5.074257
2.618942,5.02712
2.611971,5.003781
2.563393,5.048721
2.582034,5.054603
2.579768,5.035524
2.584252,5.05265
2.566638,5.067071
2.56251,5.043048
2.575899,5.050138
2.587135,5.046568
2.595364,5.016212
2.576139,5.078762
2.586982,5.006056
2.592922,5.07064
2.597335,5.034895
2.588704,5.066979
2.578857,5.048534
2.609516,5.030896
2.573428,5.0818
2.603892,5.052286
2.554773,5.057741
2.557595,5.062245
2.574109,5.051627
2.5774,5.03849
2.585856,5.042599
2.603872,5.039638
2.589969,5.088915
2.617321,5.00727
2.58893,5.08098
2.581422,5.04191
2.61782,5.047857
2.60514,5.040154
2.594122,5.027017
2.612732,5.086038
2.596508,5.08156
2.596519,5.042127
2.591726,5.014743
2.605468,5.021239
2.590899,5.020805
2.592792,5.062044
2.592066,5.022922
2.616497,5.001733
2.595962,5.023554
2.61044,4.999707
2.611888,5.034136
2.593582,5.029643
2.610895,5.001161
2.605702,5.059358
2.591003,5.012628
2.60041,5.016297
2.58533,5.042599
2.581782,5.015569
2.601623,5.006972
2.602089,5.012442
2.612677,5.012513
2.582678,4.990284
2.60463,4.990382
2.61865,4.988641
2.561028,5.013563
2.590655,5.043607
2.578359,5.053114
2.612105,5.013974
2.59473,5.032905
2.594531,5.026045
2.585349,5.05265
2.575354,5.071204
2.581914,5.045567
2.613659,5.037368
2.596803,5.040154
2.624577,5.017157
2.574942,5.080263
2.565903,5.05999
2.585401,5.051627
2.603056,5.025864
2.610693,5.000278
2.607097,5.053971
2.599756,5.013064
2.595962,5.018307
2.591951,5.032269
2.596717,5.049529
2.581494,5.023095
2.602485,5.032588
2.579317,5.041455
2.595067,5.006257
2.605094,5.019462
2.602952,5.002593
2.579673,5.042256
2.584477,5.032903
2.592464,5.015569
2.606052,5.091007
2.629054,5.057627
2.618311,5.011646
2.613963,5.014563
2.579863,5.007401
2.606842,5.025638
2.588704,5.056433
2.602263,4.679428
2.606842,5.028267
2.612742,5.044905
2.60917,5.09366
2.633572,4.976893
2.587813,5.032436
2.569498,5.034831
2.590551,5.042457
2.59755,5.042127
2.591517,5.049341
2.576935,5.040073
2.566514,5.076906
2.566757,5.062989
2.561642,5.057363
2.610197,5.00667
2.612742,5.015992
2.604677,5.062536
2.605468,5.124433
2.60862,5.031747
2.607132,5.084208
2.576985,5.068568
2.588033,5.073843
2.592983,5.020805
2.635777,5.02769
2.596879,5.01768
2.628033,4.9956
2.610693,5.044905
2.609659,5.039638
2.597406,5.025546
2.607575,5.04754
2.585034,5.076122
2.602109,5.039828
2.61885,5.027105
2.568668,5.071254
2.575059,5.066284
2.591944,5.033914
2.571403,5.071984
2.604055,4.988074
2.581708,5.059521
2.594835,5.016212
2.603338,4.989824
2.584421,5.000387
2.596584,5.048196
2.624453,5.004355
2.58736,5.051971
2.590169,5.08387
2.610047,5.036159
2.59984,5.045741
2.576242,5.08254
2.583899,5.050138
2.576856,5.020144
2.598574,5.015892
2.581798,5.039631
2.60593,5.001736
2.580103,5.075341
2.591475,5.032436
2.564071,5.079158
2.574106,5.050926
2.600372,5.056283
2.576242,5.066714
2.609363,5.025941
2.582551,5.065216
2.57045,5.078789
2.582678,5.053114
2.598575,5.046063
2.600966,5.097127
2.619035,5.033562
2.57261,5.115448
2.584617,5.10367
2.581942,5.11052
2.568778,5.082933
2.575442,5.075392
2.580377,5.086686
2.596039,5.080187
2.579673,5.071204
2.592407,5.088125
2.588496,5.093776
2.596066,5.031291
2.59635,5.025546
2.591091,5.037199
2.58932,5.049681
2.600532,5.020081
2.614576,5.013104
2.592931,5.088125
2.405229,5.174624
2.610197,5.001436
2.603872,5.029118
2.585587,5.033914
2.577907,5.036316
2.60705,5.018616
2.585688,5.03506
2.584252,5.055285
2.58013,5.033914
2.576025,5.061803
2.614728,5.040263
2.586307,5.070416
2.591992,5.032436
2.606095,5.065687
2.569484,5.069381
2.602349,5.030276
2.607456,5.055772
2.598321,5.028489
2.579566,5.056889
2.39995,5.179251
2.598575,5.019773
2.574311,5.090096
2.566429,5.088964
2.574017,5.069753
2.587729,5.04705
2.568876,5.065619
2.562778,5.081016
2.602602,5.086175
2.575365,5.068986
2.59163,5.039828
2.577974,5.076894
2.590829,5.030144
2.598139,5.023554
2.584079,5.027191
2.610197,5.053971
2.58945,5.065141
2.594219,5.025546
2.574942,5.017195
2.595525,5.035392
2.597574,5.038018
2.644056,4.968118
2.607916,4.957686
2.614689,4.965767
2.598508,5.013593
2.584079,5.019332
2.617298,4.981408
2.579317,4.97613
2.608162,5.015685
2.594016,5.041792
2.588606,5.063193
2.595533,4.993294
2.598853,5.041631
2.568956,5.055828
2.549704,5.056617
2.586556,5.061704
2.573568,5.014245
2.58354,5.014098
2.594754,5.072946
2.58224,5.043741
2.584661,5.014743
2.57298,5.032994
2.582851,5.047509
2.581351,5.027663
2.583299,5.051627
2.587633,5.059068
2.581876,5.017195
2.594378,5.040977
2.614728,5.003489
2.570798,5.08708
2.577974,5.016518
2.597253,4.986619
2.568963,5.050982
2.602167,5.009592
2.600902,5.040476
2.59635,4.999366
2.595819,5.028169
2.595099,5.017995
2.595429,5.043607
2.595735,5.016528
2.595364,5.050352
2.582877,4.98685
2.609446,5.048171
2.618181,5.031802
2.60453,5.05249
2.592931,5.02752
2.602485,5.032588
2.587813,5.066633
2.577739,5.044535
2.599756,5.023554
2.580445,5.061447
2.588921,5.042457
2.573022,5.011483
2.589465,5.034572
2.594661,5.053318
2.596717,5.062715
2.587952,5.043607
2.589757,5.032269
2.580682,5.007724
2.582143,5.039973
2.575365,5.032212
2.57045,5.094628
2.566103,5.053973
2.593683,5.01506
2.565329,5.048299
2.605977,5.01427
2.558675,5.056992
2.575603,5.036663
2.603533,5.019462
2.604862,5.022706
2.596803,5.019148
2.626216,5.009268
2.570992,5.028458
2.598139,5.015685
2.608909,5.016598
2.596803,5.040154
2.577384,5.081037
2.585978,5.097637
2.61115,5.039952
2.58932,5.026045
2.581175,5.041115
2.59226,5.017362
2.592793,5.035216
2.594754,5.0203
2.57906,5.072604
2.604775,5.034688
2.602801,5.01075
2.577944,5.028001
2.590117,4.991226
2.582399,4.967715
2.599218,5.026179
2.594378,5.027846
2.62131,5.046453
2.60998,5.029734
2.592407,5.051166
2.608162,5.073619
2.575177,5.066714
2.596717,5.02324
2.590655,5.00428
2.608451,5.00727
2.597866,5.058591
2.591405,5.042784
2.591539,5.015685
2.616111,4.990977
2.613228,5.050494
2.613329,5.013396
2.583951,5.047719
2.617754,5.005236
2.584353,5.085909
2.607575,4.989824
2.573681,5.044185
2.585896,5.065831
2.597466,4.974448
2.568245,5.053973
2.584182,5.030957
2.609684,5.030276
2.604235,4.995345
2.58638,5.039973
2.562847,5.046098
2.573346,5.01504
2.573872,5.033347
2.623933,4.936545
2.592509,5.02457
2.60998,4.951328
2.603249,4.983445
2.581782,4.99467
2.587729,5.005111
2.599973,5.013908
2.584802,5.061013
2.62902,5.006367
2.573568,4.995985
2.604406,4.997663
2.622916,4.98981
2.600497,5.037524
2.610665,4.996504
2.590169,4.9788
2.600961,4.99796
2.606462,5.004354
2.58817,5.014422
2.587633,5.011806
2.576309,5.067426
2.615695,5.016895
2.590013,5.063648
2.574942,5.056539
2.58817,5.024899
2.570891,5.06712
2.585587,5.06285
2.585778,5.020477
2.58932,5.005111
2.559871,5.024793
2.585688,5.016715
2.587946,5.005932
2.581914,4.995815
2.558424,5.009477
2.602014,4.986619
2.57298,5.030376
2.607737,5.023313
2.584715,5.017859
2.606822,5.001449
2.575277,5.028458
2.619185,4.978186
2.619814,4.998829
2.579027,5.022763
2.601361,5.007827
2.60149,5.017995
2.595533,5.006364
2.59226,5.027846
2.589578,5.022602
2.581639,5.01704
2.604006,5.002593
2.604092,5.052165
2.581485,5.028996
2.593851,5.009509
